path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.3,5.0,0.25,20000,0.0001,2.7424035272726838e-05,0.0003645736136206778,0.0553,0.05221686198141197,0.058553934886887496,0.0085,0.007318713139651257,0.009870058303499591,0.90155,0.8973436500687683,0.905602125774574,0.04805,0.045171745705301206,0.05110183568581177,-4.795188764204933,-8.444116882181373,-4.686834383126773,0,1.7998
2.4,7.5,1.0,20000,0.0001,2.7424035272726838e-05,0.0003645736136206778,0.03755,0.03500288801545859,0.040274726132832575,0.00185,0.0013425368836908259,0.0025487886390062127,0.82075,0.8153727642508443,0.8260040446191647,0.0265,0.024363292149139563,0.02881856599599151,-3.013149478285126,-6.662077596261573,-2.9047950972069643,0,1.7998
2.4,5.0,0.5,20000,5e-05,8.826282272974824e-06,0.0002831905702260402,0.02365,0.021633726255618053,0.025849226495032823,0.00405,0.003259990674776548,0.0050304898892736295,0.9086,0.9045272893454694,0.9125157787894818,0.01995,0.018102293376858335,0.02198208044060771,-6.023449434924938,-9.672377552901384,-5.915095053846777,0,1.7999
2.4,2.5,0.25,20000,0.0,0.0,0.00019203605610462553,0.015,0.0134061261296705,0.016780148844750986,0.0063,0.005294265681343145,0.007495350720454561,0.94585,0.9426270266395077,0.9489017348092638,0.0139,0.012368260459034976,0.015618436994709939,-9.03374939156475,-12.682677509541195,-8.925395010486588,0,1.8
2.4,5.0,0.25,20000,0.0,0.0,0.00019203605610462553,0.00085,0.0005307884848425495,0.001360921109966698,5e-05,8.826282272974824e-06,0.0002831905702260402,0.7976,0.7919746851220405,0.803111015017366,0.0005,0.000271621145015576,0.0009202228750329448,-9.03374939156475,-12.682677509541195,-8.925395010486588,0,1.8
2.4,7.5,0.5,20000,0.0,0.0,0.00019203605610462553,0.00145,0.0010098155215314162,0.0020816636300105057,5e-05,8.826282272974824e-06,0.0002831905702260402,0.71785,0.711571419198804,0.7240449106915513,0.0012,0.0008065616688691384,0.0017850135007008356,-6.023449434924938,-9.672377552901384,-5.915095053846777,0,1.83215
2.2,10.0,1.0,20000,0.04795,0.04507469324573276,0.05099892655259144,0.6194,0.6126486383418313,0.6261055034479708,0.0052,0.004293808408424273,0.006296230472696864,0.6171,0.6103413235532984,0.6238137016023619,0.4285,0.4216560730896917,0.4353713880663312,5.463971776434508,1.815043658458059,5.572326157512666,0,1.837
2.3,7.5,0.25,20000,0.0,0.0,0.00019203605610462553,0.00485,0.0039776678319912,0.005912505474369212,0.0002,7.777875605022842e-05,0.0005141804856319553,0.70945,0.7031180259871828,0.7157015301089151,0.00455,0.003707679139421153,0.005582609388572922,-4.795188764204933,-8.444116882181373,-4.686834383126773,0,1.84055
2.4,0.0,0.5,20000,0.0118,0.010394393539922907,0.013393110465257648,0.4724,0.4654870087346702,0.47932359165562677,0.2727,0.2665719951712475,0.2789153044198577,0.9967,0.9958041621451786,0.997405069236687,0.45255,0.44566152359049427,0.4594567006312301,-6.023449434924938,-9.672377552901384,-5.915095053846777,0,1.8491
2.3,10.0,2.0,20000,0.0154,0.013784121738313091,0.017201999607263513,0.47545,0.4685342162631255,0.48237521270722916,0.00425,0.003438698712023277,0.005251705037604458,0.6608,0.6542082852595068,0.66732995594485,0.3058,0.2994523089747812,0.31222227782940987,4.235711105714503,0.5867829877380635,4.344065486792663,0,1.8584
2.4,0.0,1.0,20000,0.1406,0.13585146702720152,0.14548656848992647,0.84235,0.8372339065656168,0.8473346063467685,0.54915,0.5422452588752885,0.5560358639803965,0.998,0.9972779078878247,0.998530824200295,0.8085,0.8029876824930791,0.8138938312603043,-3.013149478285126,-6.662077596261573,-2.9047950972069643,0,1.8679500000000002
2.3,0.0,0.25,20000,0.03925,0.03664600954071699,0.04203095168498343,0.6162,0.6094385047003069,0.6229168661202543,0.3595,0.35287725157908756,0.36617671055267786,0.99585,0.994858838440503,0.9966507194026579,0.5913,0.5844700836488217,0.5980948505673338,-4.795188764204933,-8.444116882181373,-4.686834383126773,0,1.881
2.4,10.0,2.0,20000,0.0001,2.7424035272726838e-05,0.0003645736136206778,0.05655,0.05343316239594655,0.05983715438221265,0.0005,0.000271621145015576,0.0009202228750329448,0.6584,0.651797546254166,0.6649416167232601,0.033,0.03061256452298772,0.035566797153413994,-0.0028495216453141604,-3.651777639621761,0.1055048594328475,0,1.8914
2.3,10.0,1.0,20000,0.00035,0.00016955317759555281,0.0007223484532697996,0.11585,0.1114880677109824,0.12035947359092276,0.00085,0.0005307884848425495,0.001360921109966698,0.6218,0.6150564418455227,0.6284967781712103,0.07405,0.07050220413929646,0.07776139137689907,1.2254111490746913,-2.4235169689017484,1.3337655301528506,0,1.9275000000000002
2.2,10.0,0.5,20000,0.00205,0.0015115810586180745,0.0027796676496565226,0.2077,0.20213432277252494,0.21337794150587377,0.0016,0.0011336372618005737,0.002257784278924517,0.5873,0.5804607919503103,0.5941056785542939,0.13875,0.13402846275009045,0.14361028330044512,2.453671819794696,-1.1952562981817534,2.562026200872854,0,1.9586000000000001
2.4,10.0,1.0,20000,0.0,0.0,0.00019203605610462553,0.003,0.0023315774005613125,0.003859306439206685,5e-05,8.826282272974824e-06,0.0002831905702260402,0.57255,0.5656805279898174,0.5793916075784418,0.00175,0.0012586299858426053,0.0024327339440656536,-3.013149478285126,-6.662077596261573,-2.9047950972069643,0,1.9774500000000002
2.1,10.0,0.25,20000,0.0084,0.007226152151851304,0.009762657698510762,0.3298,0.3233175349490252,0.33634783412447283,0.0026,0.001983395563263493,0.0034076419053493887,0.5455,0.5385911516554536,0.5523913730634409,0.23605,0.23021574886918425,0.24198562696483336,3.6819324905147295,0.03300437253827601,3.7902868715928837,0,1.9877000000000002
2.3,10.0,0.5,20000,0.0,0.0,0.00019203605610462553,0.00895,0.007735776285704819,0.010352822324995533,5e-05,8.826282272974824e-06,0.0002831905702260402,0.54825,0.5413442113726906,0.5551372571478953,0.00695,0.005889547147273566,0.008199819607651206,-1.784888807565121,-5.433816925541561,-1.6765344264869615,0,2.00175
2.2,10.0,0.25,20000,0.0001,2.7424035272726838e-05,0.0003645736136206778,0.0235,0.021490274920963146,0.025692735440504554,0.00015,5.101481799495055e-05,0.0004409636272928435,0.5216,0.5146734655187203,0.5285182385236559,0.0169,0.015204150610295054,0.018781394627113226,-0.5566281368451157,-4.205556254821565,-0.44827375576695805,0,2.0282
2.4,7.5,0.25,20000,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.49895,0.4920213631820236,0.5058790400936942,0.0,0.0,0.00019203605610462553,-9.03374939156475,-12.682677509541195,-8.925395010486588,0,2.05105
2.4,10.0,0.5,20000,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.4101,0.40330130668040604,0.4169332214024816,0.0,0.0,0.00019203605610462553,-6.023449434924938,-9.672377552901384,-5.915095053846777,0,2.1399
2.3,10.0,0.25,20000,0.0,0.0,0.00019203605610462553,0.00025,0.00010678963454394949,0.0005851504035326238,0.0,0.0,0.00019203605610462553,0.40705,0.4002597517610975,0.4138759477417324,0.00015,5.101481799495055e-05,0.0004409636272928435,-4.795188764204933,-8.444116882181373,-4.686834383126773,0,2.14295
2.4,10.0,0.25,20000,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,0.19035,0.18496891865227272,0.1958500092772728,0.0,0.0,0.00019203605610462553,-9.03374939156475,-12.682677509541195,-8.925395010486588,0,2.3596500000000002
