alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
1.8132629732329903,5,94.66666666666667,0.3155555555555556,0.9830904533618369,0.23076939522638662,48.5,0.912689262168974,0.19698398804739736,6.0,2,0.0661419915683138,4,0,0.0,4.181696514381961,1.0,69.23081856791599,182.9666666666667,300.0,300.0,0.7457300506386784,improved_rl_isac,10,115.00353605995656,3,300.0,3.63500057873222,53.166666666666664
1.8709183901742692,6,89.66666666666667,0.2988888888888889,0.9770644113861421,0.20362754233491162,49.5,0.929359604426457,0.17718914006972117,6.0,2,0.04563871985625403,4,0,0.0,4.358181571604958,1.0,61.088262700473486,170.0,272.5666666666666,300.0,0.6936088282312776,improved_rl_isac,5,119.09648145145096,3,300.0,3.9512304164875633,53.166666666666664
1.870244832672092,7,87.16666666666667,0.29055555555555557,0.971313647722697,0.21003771107477556,49.666666666666664,0.933255153978035,0.18955402180663175,6.0,2,0.05638069487968811,4,0,0.0,4.338076694889343,1.0,63.01131332243267,153.6,269.0249999999998,300.0,0.560306171163158,improved_rl_isac,4,119.11257599276318,3,300.0,3.2875002503015747,53.166666666666664
1.8814804812373551,8,85.66666666666667,0.28555555555555556,0.9809702638040317,0.19889654636975684,50.0,0.9405678111133872,0.1836703007082651,6.0,2,0.036973407770256914,4,1,0.0,4.345137289899288,1.0,59.668963910927054,140.29999999999998,247.64999999999986,300.0,0.6041639685622691,improved_rl_isac,2,120.43105404446605,3,300.0,3.5766924587270155,53.166666666666664
1.9360696046152732,9,89.16666666666667,0.2972222222222222,0.9807244247414111,0.1823262613069273,50.0,0.9417311202278067,0.18780410839293626,6.0,2,0.04062982813967721,4,1,0.0,4.180553277853998,1.0,54.69787839207819,127.41666666666664,262.44999999999976,300.0,0.7431360694547196,improved_rl_isac,3,119.90556396053967,3,300.0,3.807625152393748,53.166666666666664
1.816717533255891,0,102.83333333333333,0.34277777777777774,0.9906901530793035,0.21489172719344599,49.5,0.9307433720946685,0.19451950617398586,6.0,2,0.03917691929037636,5,0,0.0,4.028131447523278,1.0,64.4675181580338,174.1,263.4666666666665,300.0,0.5974882162096756,improved_rl_isac,6,116.02229695224459,3,300.0,3.70233378119609,53.166666666666664
1.9695722785243395,1,93.16666666666667,0.3105555555555556,0.9725037475321161,0.21044332725963738,49.5,0.931442272616264,0.17068453670595207,6.0,2,0.04793184301981656,5,1,0.0,4.228077772631299,1.0,63.13299817789122,134.26666666666668,283.12499999999994,300.0,0.5432635257512628,improved_rl_isac,2,118.34651446176365,3,300.0,3.831345872127117,53.166666666666664
1.7662965484390556,2,95.16666666666667,0.31722222222222224,0.9899524845931331,0.21424180430395792,48.333333333333336,0.9094926131389914,0.1953128715110659,6.0,2,0.038250949115797905,5,0,0.0,3.945867079635254,1.0,64.27254129118738,163.63333333333333,300.0,300.0,0.5670987882381922,improved_rl_isac,7,114.0006407082909,3,300.0,4.13256798944111,53.166666666666664
1.9586379422389855,3,109.0,0.36333333333333334,0.9754691133614011,0.22449647789201327,48.5,0.9103861354253752,0.1684593956674336,6.0,2,0.048281942028346486,5,0,0.0,4.004567582670943,1.0,67.34894336760398,199.0,271.1833333333331,300.0,0.600851066607782,improved_rl_isac,8,113.6907025391165,3,300.0,3.871859874730589,53.166666666666664
1.979837095780312,4,111.16666666666667,0.3705555555555556,0.9813072471193668,0.18884395530379042,50.333333333333336,0.9448924743585249,0.16682876249676426,6.0,2,0.045680684284225004,5,1,0.0,4.63080259705121,1.0,56.65318659113712,149.33333333333334,209.48333333333326,300.0,0.5,improved_rl_isac,1,121.23025540094844,3,300.0,3.6950068190708523,53.166666666666664
