episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
6,,1891.20703125,199,16530.16796875,48.95831109461073,2000,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,1907.64453125,299,16666.90625,48.53609198430197,2100,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,2008.83203125,99,16522.515625,48.98193992583756,2200,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,2008.95703125,199,16499.8984375,49.05177705335328,2300,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,2009.0078125,299,16479.1796875,49.115752204362494,2400,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,2001.48828125,99,16643.64453125,48.60791928902668,2500,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,2001.58203125,199,16607.96484375,48.71809067464474,2600,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,2001.71875,299,16584.58203125,48.79029189145116,2700,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,1872.94140625,99,18772.3671875,42.03487055827125,2800,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,1872.94140625,199,18734.6640625,42.15128989415755,2900,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,1878.46875,299,18726.66796875,42.175980153229176,3000,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,2168.33984375,99,18499.64453125,42.87698087463826,3100,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,2168.33984375,199,18491.890625,42.90092330954649,3200,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,2168.34765625,299,18440.81640625,43.05862977625945,3300,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,2027.0546875,99,18696.46484375,42.26924106341079,3400,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,2027.0546875,199,18682.71875,42.31168611552268,3500,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,2027.06640625,299,18718.86328125,42.200079389978114,3600,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,2153.046875,99,18365.66015625,43.29069650050859,3700,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,2153.046875,199,18322.3203125,43.424520840713576,3800,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,2153.0703125,299,18318.43359375,43.43652221236784,3900,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,1915.52734375,99,18553.96875,42.70923909011993,4000,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,1915.52734375,199,18571.75,42.65433432251171,4100,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,1920.5390625,299,18558.79296875,42.69434291525258,4200,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,2136.8984375,99,18359.5078125,43.30969364659446,4300,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,2136.8984375,199,18324.09375,43.419044837968826,4400,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,2136.91796875,299,18379.41796875,43.24821526335653,4500,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,2157.3671875,99,18533.56640625,42.77223724504473,4600,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,2157.3671875,199,18346.23828125,43.3506671737397,4700,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,2157.39453125,299,18304.140625,43.48065589968735,4800,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,2150.1015625,99,18306.8984375,43.47214035356885,4900,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,2150.1015625,199,18288.578125,43.52870963302459,5000,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,2150.125,299,18353.66015625,43.32774998163609,5100,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,1874.56640625,99,18568.78515625,42.6634891376731,5200,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,1874.56640625,199,18556.53515625,42.7013145663241,5300,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,1878.23046875,299,18561.31640625,42.68655106993736,5400,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,2112.109375,99,18384.90234375,43.23128066455998,5500,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,2112.109375,199,18370.8359375,43.274714774436326,5600,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,2112.13671875,299,18243.9609375,43.66647814260741,5700,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,2013.36328125,99,18483.234375,42.92765199254733,5800,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,2013.36328125,199,18486.87890625,42.91639844505646,5900,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,2013.36328125,299,18469.34375,42.97054332682123,6000,train_n10_b10_isac_mappo_scalegraph_beam_collision_topology_300slot,isac_mappo,scalegraph_beam,collision_topology,isac_structured_marl,10,648,36,18,5.0
