algorithm,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions,run,network,reward_version,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
mappo,0,0,0.0,0.9921875,structured_marl_no_isac,0,-16.594999104738235,253,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,318,640,20260705,267,115,116,45,322,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9924924924924924,structured_marl_no_isac,0,-17.304999068379402,263,0.0,0.1,0,-0.0115000009536743,-0.1150000095367431,332,666,20260705,281,120,121,45,334,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9928366762177652,structured_marl_no_isac,0,-18.05499900877476,273,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,349,698,20260705,289,125,126,45,349,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.993103448275862,structured_marl_no_isac,0,-18.77999897301197,282,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,362,725,20260705,303,130,131,45,363,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9933422103861518,structured_marl_no_isac,0,-19.47999891638756,294,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,373,751,20260705,315,135,136,45,378,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9935400516795866,structured_marl_no_isac,0,-20.149998858571053,306,0.0,0.1,0,-0.0134999975562095,-0.1349999755620956,382,774,20260705,330,140,141,45,392,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9937027707808564,structured_marl_no_isac,0,-20.76499886065721,323,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,392,794,20260705,343,145,146,45,402,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9926918392204628,structured_marl_no_isac,0,-21.4849988296628,333,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,406,821,20260705,356,150,151,45,415,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9929411764705882,structured_marl_no_isac,0,-22.209998793900013,342,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,423,850,20260705,368,155,156,45,427,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9919816723940436,structured_marl_no_isac,0,-22.8749987706542,355,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,436,873,20260705,382,160,161,45,437,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.992161254199328,structured_marl_no_isac,0,-23.519998721778396,366,0.0,0.1,0,-0.0104999989271163,-0.1049999892711639,449,893,20260705,401,165,166,45,444,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9923747276688452,structured_marl_no_isac,0,-24.19499868899584,381,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,462,918,20260705,411,170,171,45,456,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.992545260915868,structured_marl_no_isac,0,-24.83999865502119,394,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,476,939,20260705,427,175,176,45,463,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9927760577915375,structured_marl_no_isac,0,-25.60999856889248,400,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,494,969,20260705,441,180,181,45,475,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9929718875502008,structured_marl_no_isac,0,-26.319998510181904,412,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,512,996,20260705,452,185,186,45,484,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9931506849315068,structured_marl_no_isac,0,-27.014998488128185,425,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,527,1022,20260705,463,190,191,45,495,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9923954372623576,structured_marl_no_isac,0,-27.7599984779954,436,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,545,1052,20260705,472,195,196,45,507,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9925373134328358,structured_marl_no_isac,0,-28.374998435378075,449,0.0,0.1,0,-0.0115000000223517,-0.1150000020861625,558,1072,20260705,489,200,201,45,514,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9927140255009108,structured_marl_no_isac,0,-29.05999840050936,464,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,570,1098,20260705,498,205,206,45,528,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9919786096256684,structured_marl_no_isac,0,-29.689998365938663,482,0.0,0.1,0,-0.0125000001862645,-0.125,585,1122,20260705,506,210,211,45,537,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9913344887348352,structured_marl_no_isac,0,-30.48499827831984,487,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,600,1154,20260705,519,215,216,45,554,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9915397631133672,structured_marl_no_isac,0,-31.229998238384724,494,0.0,0.1,0,-0.0129999984055757,-0.1299999803304672,615,1182,20260705,534,220,221,45,567,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9917218543046358,structured_marl_no_isac,0,-31.93499817699194,505,0.0,0.1,0,-0.0159999970346689,-0.1599999666213989,633,1208,20260705,547,225,226,45,575,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9911075181891672,structured_marl_no_isac,0,-32.65999812632799,518,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,649,1237,20260705,555,230,231,45,588,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9912350597609562,structured_marl_no_isac,0,-33.21499811112881,539,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,657,1255,20260705,566,235,236,45,598,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9914463452566096,structured_marl_no_isac,0,-33.954998061060905,549,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,670,1286,20260705,575,240,241,45,616,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9908536585365854,structured_marl_no_isac,0,-34.63499802350998,565,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,683,1312,20260705,583,245,246,45,629,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9895209580838324,structured_marl_no_isac,0,-35.29999798536301,580,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,695,1336,20260705,594,250,251,45,641,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9890029325513195,structured_marl_no_isac,0,-35.964997954666615,591,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,709,1364,20260705,605,255,256,45,655,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9892395982783356,structured_marl_no_isac,0,-36.694997899234295,605,0.0,0.1,0,-0.0114999990910291,-0.1149999946355819,730,1394,20260705,611,260,261,45,664,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9894440534834624,structured_marl_no_isac,0,-37.40999783575535,616,0.0,0.1,0,-0.0099999997764825,-0.1000000014901161,743,1421,20260705,623,265,266,45,678,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9882515549412578,structured_marl_no_isac,0,-38.09999777376652,630,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,753,1447,20260705,633,270,271,45,694,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9878213802435724,structured_marl_no_isac,0,-38.86999772489071,638,0.0,0.1,0,-0.0179999973624944,-0.1799999773502349,770,1478,20260705,644,275,276,45,708,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988095238095238,structured_marl_no_isac,0,-39.659997671842575,648,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,789,1512,20260705,650,280,281,45,723,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9883116883116884,structured_marl_no_isac,0,-40.394997619092464,657,0.0,0.1,0,-0.0174999982118606,-0.1749999821186065,805,1540,20260705,663,285,286,45,735,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9884836852207294,structured_marl_no_isac,0,-41.04499760270119,669,0.0,0.1,0,-0.0109999999403953,-0.1099999994039535,815,1563,20260705,678,290,291,45,748,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9880427942101953,structured_marl_no_isac,0,-41.73999756574631,678,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,830,1589,20260705,693,295,296,45,759,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,1,-0.1649999767541885,1,0.0,0.1,0,-0.0164999980479478,-0.1649999767541885,2,7,20260706,2,0,301,45,5,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,1,-0.9199999198317528,8,0.0,0.1,0,-0.0099999997764825,-0.1000000014901161,14,36,20260706,16,5,306,45,22,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,1,-1.6099998950958252,20,0.0,0.1,0,-0.0094999996945261,-0.0949999988079071,30,61,20260706,29,10,311,45,31,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9888888888888888,structured_marl_no_isac,1,-2.339999847114086,32,0.0,0.1,0,-0.0179999973624944,-0.1799999773502349,48,90,20260706,38,15,316,45,42,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9827586206896552,structured_marl_no_isac,1,-3.0349997878074646,45,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,61,116,20260706,49,20,321,45,55,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9779411764705882,structured_marl_no_isac,1,-3.664999730885029,59,0.0,0.1,0,-0.007999999448657,-0.07999999076128,70,136,20260706,65,25,326,45,66,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9751552795031057,structured_marl_no_isac,1,-4.354999698698521,71,0.0,0.1,0,-0.0094999996945261,-0.0949999988079071,85,161,20260706,78,30,331,45,76,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.973404255319149,structured_marl_no_isac,1,-5.064999662339687,83,0.0,0.1,0,-0.0129999984055757,-0.1299999803304672,100,188,20260706,89,35,336,45,88,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9771689497716894,structured_marl_no_isac,1,-5.819999612867832,94,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,119,219,20260706,97,40,341,45,100,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9803149606299212,structured_marl_no_isac,1,-6.574999548494816,101,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,140,254,20260706,105,45,346,45,114,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9819494584837544,structured_marl_no_isac,1,-7.234999515116215,115,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,151,277,20260706,118,50,351,45,126,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9803921568627452,structured_marl_no_isac,1,-7.964999452233314,127,0.0,0.1,0,-0.015999998897314,-0.1599999964237213,163,306,20260706,127,55,356,45,143,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98159509202454,structured_marl_no_isac,1,-8.539999410510063,144,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,171,326,20260706,140,60,361,45,155,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9829059829059827,structured_marl_no_isac,1,-9.219999350607395,158,0.0,0.1,0,-0.0114999990910291,-0.1149999871850013,184,351,20260706,151,65,366,45,167,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.97911227154047,structured_marl_no_isac,1,-9.98499932140112,169,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,203,383,20260706,158,70,371,45,180,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9806763285024156,structured_marl_no_isac,1,-10.754999279975891,173,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,220,414,20260706,173,75,376,45,194,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.979683972911964,structured_marl_no_isac,1,-11.49999924004078,182,0.0,0.1,0,-0.0125000001862645,-0.125,236,443,20260706,185,80,381,45,207,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9788583509513742,structured_marl_no_isac,1,-12.254999205470083,191,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,251,473,20260706,196,85,386,45,222,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9783464566929134,structured_marl_no_isac,1,-13.079999148845673,196,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,268,508,20260706,206,90,391,45,240,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.975563909774436,structured_marl_no_isac,1,-13.754999101161957,209,0.0,0.1,0,-0.0109999999403953,-0.1099999994039535,283,532,20260706,219,95,396,45,249,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9765765765765766,structured_marl_no_isac,1,-14.419999085366726,222,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,299,555,20260706,233,100,401,45,256,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9776247848537004,structured_marl_no_isac,1,-15.119999006390572,234,0.0,0.1,0,-0.0164999980479478,-0.1649999767541885,317,581,20260706,245,105,406,45,264,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9786184210526316,structured_marl_no_isac,1,-15.804998956620691,243,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,336,608,20260706,259,110,411,45,272,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9793650793650792,structured_marl_no_isac,1,-16.454998895525932,257,0.0,0.1,0,-0.0104999989271163,-0.1049999892711639,349,630,20260706,273,115,416,45,281,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9801223241590216,structured_marl_no_isac,1,-17.134998880326748,269,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,361,654,20260706,287,120,421,45,293,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9810771470160116,structured_marl_no_isac,1,-17.914998836815357,275,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,379,687,20260706,298,125,426,45,308,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9803646563814866,structured_marl_no_isac,1,-18.629998803138733,284,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,393,713,20260706,313,130,431,45,320,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98110661268556,structured_marl_no_isac,1,-19.34499876946211,297,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,414,741,20260706,322,135,436,45,327,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9817470664928292,structured_marl_no_isac,1,-20.049998737871647,308,0.0,0.1,0,-0.0120000001043081,-0.1200000047683715,425,767,20260706,335,140,441,45,342,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9824120603015076,structured_marl_no_isac,1,-20.794998683035374,317,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,442,796,20260706,347,145,446,45,354,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9816849816849816,structured_marl_no_isac,1,-21.44499863684177,329,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,457,819,20260706,362,150,451,45,362,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9822274881516588,structured_marl_no_isac,1,-22.13999859988689,340,0.0,0.1,0,-0.0124999983236193,-0.1249999850988388,471,844,20260706,376,155,456,45,373,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9826388888888888,structured_marl_no_isac,1,-22.754998564720157,357,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,483,864,20260706,389,160,461,45,381,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9831460674157304,structured_marl_no_isac,1,-23.4299985319376,370,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,497,890,20260706,400,165,466,45,393,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9836423118865868,structured_marl_no_isac,1,-24.149998508393764,376,0.0,0.1,0,-0.0109999990090727,-0.1099999919533729,511,917,20260706,417,170,471,45,406,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9840764331210192,structured_marl_no_isac,1,-24.83499849587679,389,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,524,942,20260706,429,175,476,45,418,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984552008238929,structured_marl_no_isac,1,-25.569998435676094,400,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,543,971,20260706,439,180,481,45,428,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9849397590361446,structured_marl_no_isac,1,-26.264998383820057,411,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,553,996,20260706,453,185,486,45,443,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9853372434017597,structured_marl_no_isac,1,-26.964998356997967,421,0.0,0.1,0,-0.0154999969527125,-0.1549999713897705,570,1023,20260706,466,190,491,45,453,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984747378455672,structured_marl_no_isac,1,-27.669998325407505,432,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,581,1049,20260706,479,195,496,45,468,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9851301115241636,structured_marl_no_isac,1,-28.38999827951193,442,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,600,1076,20260706,492,200,501,45,476,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9855725879170424,structured_marl_no_isac,1,-29.19499819725752,447,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,619,1109,20260706,504,205,506,45,490,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9859030837004406,structured_marl_no_isac,1,-29.899998150765896,458,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,636,1135,20260706,517,210,511,45,499,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9862187769164512,structured_marl_no_isac,1,-30.61999808996916,466,0.0,0.1,0,-0.0124999983236193,-0.1249999850988388,652,1161,20260706,533,215,516,45,509,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9864978902953586,structured_marl_no_isac,1,-31.294998057186604,479,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,663,1185,20260706,546,220,521,45,522,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985962014863749,structured_marl_no_isac,1,-31.989998035132885,492,0.0,0.1,0,-0.015999998897314,-0.1599999964237213,676,1211,20260706,557,225,526,45,535,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9863013698630136,structured_marl_no_isac,1,-32.694998018443584,503,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,691,1241,20260706,566,230,531,45,550,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866457187745484,structured_marl_no_isac,1,-33.4549979493022,511,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,712,1273,20260706,576,235,536,45,561,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9869130100076984,structured_marl_no_isac,1,-34.13499789685011,527,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,722,1299,20260706,584,240,541,45,577,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98714069591528,structured_marl_no_isac,1,-34.81499785929918,537,0.0,0.1,0,-0.0115000009536743,-0.1150000095367431,734,1322,20260706,601,245,546,45,588,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9874074074074074,structured_marl_no_isac,1,-35.5299978479743,550,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,749,1350,20260706,610,250,551,45,601,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
