path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.1,5.0,1.0,20000,0.99895,0.9983952643143006,0.9993131029053126,0.99985,0.9995590363727073,0.999948985182005,0.20035,0.19486052780375732,0.20595455940466614,0.9343,0.9307822424779674,0.9376509550037001,0.9989,0.9983349531464094,0.9992734332768094,15.396959039448774,11.74803092147232,15.50531342052693,0,0.19824999999999995
2.1,7.5,2.0,20000,0.9993,0.9988252697172566,0.9995829630771171,0.9999,0.9996354263863794,0.9999725759647273,0.06,0.0567923881636152,0.06337660356575688,0.81055,0.8050596760274694,0.8159210503780839,0.9965,0.9955807217006262,0.9972285864956619,18.40725899608859,14.758330878112133,18.515613377166744,0,0.1985999999999999
2.0,7.5,1.0,20000,0.9997,0.9993455788792479,0.9998625002862812,0.99995,0.9997168094297738,0.9999911737177268,0.06035,0.057133355289892516,0.06373550201424028,0.77435,0.7685044197115635,0.7800902101044519,0.9978,0.9970481359255476,0.9983606729769947,19.63551966680862,15.986591548832179,19.74387404788677,0,0.19940000000000002
2.0,7.5,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0612,0.05796154849563742,0.0646069823472,0.77495,0.7691097688515549,0.7806846305211932,0.9981,0.9973933437444168,0.9986153499364917,22.645819623448435,18.99689150547199,22.754174004526583,0,0.19999999999999996
2.0,5.0,0.5,20000,0.9995,0.9990797771249671,0.9997283788549844,0.9999,0.9996354263863794,0.9999725759647273,0.20165,0.19614684033810337,0.20726774757657423,0.91545,0.9115140281457096,0.919226409095273,0.9994,0.9989514644540893,0.9996567299330732,16.625219710168807,12.976291592192366,16.733574091246957,0,0.20065000000000005
2.1,5.0,2.0,20000,0.99985,0.9995590363727073,0.999948985182005,0.99995,0.9997168094297738,0.9999911737177268,0.20355,0.19802699839365318,0.20918685978401125,0.93465,0.9311406871432182,0.93799237591321,0.9993,0.9988252697172566,0.9995829630771171,18.40725899608859,14.758330878112133,18.515613377166744,0,0.20325
2.0,5.0,1.0,20000,0.99995,0.9997168094297738,0.9999911737177268,1.0,0.9998079639438954,0.9999999999999999,0.2042,0.19867025443149455,0.20984335409929689,0.9159,0.9119732663832091,0.9196669980253233,0.99955,0.9991449078924859,0.99976322888386,19.63551966680862,15.986591548832179,19.74387404788677,0,0.20409999999999995
2.0,5.0,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.20585,0.20030323527818636,0.21150973953361998,0.91595,0.9120242948736907,0.9197159503312358,0.99965,0.9992776515467302,0.9998304468224045,22.645819623448435,18.99689150547199,22.754174004526583,0,0.20584999999999995
2.0,10.0,0.25,20000,0.89815,0.8938815667065143,0.9022655149820096,0.9959,0.9949141579643698,0.9966953806751856,0.01205,0.010628801092715492,0.01365860689443701,0.54465,0.5377402488683756,0.5515426023118142,0.96775,0.9652103788544129,0.9701099714151011,13.614919753528998,9.965991635552555,13.723274134607149,0,0.20905000000000007
2.3,5.0,1.0,20000,0.7628,0.7568547205017547,0.7686443453471566,0.9919,0.9905598184991014,0.9930512564289029,0.16645,0.16135188065676712,0.17167622659626022,0.95795,0.9550793800532252,0.9606447341229883,0.9769,0.9747246839052148,0.9788921521044724,6.919837784729114,3.270909666752673,7.028192165807273,0,0.2744
