episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
31,,643.91796875,299,18079.66015625,44.17380446738094,9600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
32,,649.55078125,99,17829.66015625,44.945751990870754,9700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
32,,649.55078125,199,17722.125,45.27779798109187,9800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
32,,649.64453125,299,18064.72265625,44.21992833190945,9900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
33,,662.8046875,99,17881.69140625,44.785090412544434,10000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
33,,662.81640625,199,17875.5625,44.80401518855,10100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
33,,662.828125,299,18047.625,44.272722305508125,10200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
34,,655.9296875,99,17439.31640625,46.15105155535968,10300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
34,,655.9296875,199,17852.2421875,44.87602341847553,10400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
34,,656.0703125,299,17790.51171875,45.06663414837724,10500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
