method,slot,mean_discovery_rate,ci95_low,ci95_high
isac_candidate_pool_random,152,0.9275555555555555,0.9033668717407763,0.9517442393703346
isac_candidate_pool_random,153,0.931111111111111,0.9073604723932539,0.9548617498289681
isac_candidate_pool_random,154,0.9342222222222222,0.9104810399994825,0.9579634044449619
isac_candidate_pool_random,155,0.9373333333333334,0.9136663031848465,0.9610003634818202
isac_candidate_pool_random,156,0.9408888888888889,0.9178545617409019,0.9639232160368759
isac_candidate_pool_random,157,0.9453333333333335,0.9226513062939068,0.9680153603727601
isac_candidate_pool_random,158,0.948,0.9261030814502289,0.969896918549771
isac_candidate_pool_random,159,0.9515555555555555,0.9296911943401432,0.9734199167709677
isac_candidate_pool_random,160,0.9537777777777776,0.9327014293227551,0.9748541262328001
isac_candidate_pool_random,161,0.9564444444444444,0.9359976503765637,0.9768912385123252
isac_candidate_pool_random,162,0.9586666666666666,0.9380670698828866,0.9792662634504465
isac_candidate_pool_random,163,0.963111111111111,0.9432151724474379,0.9830070497747841
isac_candidate_pool_random,164,0.967111111111111,0.9491100598386553,0.9851121623835668
isac_candidate_pool_random,165,0.9693333333333334,0.9521848166426292,0.9864818500240375
isac_candidate_pool_random,166,0.9706666666666667,0.9537202756673644,0.987613057665969
isac_candidate_pool_random,167,0.9737777777777779,0.9582003353974925,0.9893552201580632
isac_candidate_pool_random,168,0.9742222222222222,0.958912014862989,0.9895324295814554
isac_candidate_pool_random,169,0.976,0.9607668613352255,0.9912331386647745
isac_candidate_pool_random,170,0.9786666666666668,0.9642633309761975,0.993070002357136
isac_candidate_pool_random,171,0.98,0.9660172946329146,0.9939827053670853
isac_candidate_pool_random,172,0.9813333333333334,0.9681422222222222,0.9945244444444445
isac_candidate_pool_random,173,0.9813333333333334,0.9681422222222222,0.9945244444444445
isac_candidate_pool_random,174,0.983111111111111,0.9702048362471467,0.9960173859750754
isac_candidate_pool_random,175,0.9835555555555555,0.9706342904720575,0.9964768206390535
isac_candidate_pool_random,176,0.9835555555555555,0.9706342904720575,0.9964768206390535
isac_candidate_pool_random,177,0.9840000000000001,0.9714292630621554,0.9965707369378448
isac_candidate_pool_random,178,0.9844444444444446,0.9718607787632804,0.9970281101256088
isac_candidate_pool_random,179,0.9857777777777779,0.9736637646698005,0.9978917908857552
isac_candidate_pool_random,180,0.9875555555555556,0.9759374819386473,0.999173629172464
isac_candidate_pool_random,181,0.9897777777777779,0.9794249273919609,1.0
isac_candidate_pool_random,182,0.9902222222222222,0.9800238500451672,1.0
isac_candidate_pool_random,183,0.9911111111111112,0.9811555555555556,1.0
isac_candidate_pool_random,184,0.992,0.9828755826162657,1.0
isac_candidate_pool_random,185,0.9928888888888889,0.9853767311708796,1.0
isac_candidate_pool_random,186,0.9937777777777778,0.9870716191930914,1.0
isac_candidate_pool_random,187,0.9937777777777778,0.9870716191930914,1.0
isac_candidate_pool_random,188,0.9946666666666667,0.9881336296363487,1.0
isac_candidate_pool_random,189,0.9946666666666667,0.9881336296363487,1.0
isac_candidate_pool_random,190,0.9951111111111112,0.9886101542964436,1.0
isac_candidate_pool_random,191,0.9955555555555555,0.9892101090497512,1.0
isac_candidate_pool_random,192,0.996,0.9904779749643969,1.0
isac_candidate_pool_random,193,0.996,0.9904779749643969,1.0
isac_candidate_pool_random,194,0.9964444444444445,0.9917286731644276,1.0
isac_candidate_pool_random,195,0.9968888888888889,0.9924002552327787,1.0
isac_candidate_pool_random,196,0.9968888888888889,0.9924002552327787,1.0
isac_candidate_pool_random,197,0.9973333333333333,0.9936754286507771,1.0
isac_candidate_pool_random,198,0.9973333333333333,0.9936754286507771,1.0
isac_candidate_pool_random,199,0.9973333333333333,0.9936754286507771,1.0
isac_candidate_pool_random,200,0.9973333333333333,0.9936754286507771,1.0
isac_candidate_pool_random,201,0.9973333333333333,0.9936754286507771,1.0
isac_candidate_pool_random,202,0.9977777777777778,0.9949263973453608,1.0
isac_candidate_pool_random,203,0.9982222222222222,0.9954844444444445,1.0
isac_candidate_pool_random,204,0.9986666666666667,0.9960533333333333,1.0
isac_candidate_pool_random,205,0.9986666666666667,0.9960533333333333,1.0
isac_candidate_pool_random,206,0.9986666666666667,0.9960533333333333,1.0
isac_candidate_pool_random,207,0.9991111111111111,0.9973688888888889,1.0
isac_candidate_pool_random,208,0.9995555555555555,0.9986844444444444,1.0
isac_candidate_pool_random,209,1.0,1.0,1.0
isac_candidate_pool_random,210,1.0,1.0,1.0
isac_candidate_pool_random,211,1.0,1.0,1.0
isac_candidate_pool_random,212,1.0,1.0,1.0
isac_candidate_pool_random,213,1.0,1.0,1.0
isac_candidate_pool_random,214,1.0,1.0,1.0
isac_candidate_pool_random,215,1.0,1.0,1.0
isac_candidate_pool_random,216,1.0,1.0,1.0
isac_candidate_pool_random,217,1.0,1.0,1.0
isac_candidate_pool_random,218,1.0,1.0,1.0
isac_candidate_pool_random,219,1.0,1.0,1.0
isac_candidate_pool_random,220,1.0,1.0,1.0
isac_candidate_pool_random,221,1.0,1.0,1.0
isac_candidate_pool_random,222,1.0,1.0,1.0
isac_candidate_pool_random,223,1.0,1.0,1.0
isac_candidate_pool_random,224,1.0,1.0,1.0
