beam,discovered_edges_after,empty_scan_ratio,method,mode,new_edges_this_slot,node,sensing_detection_rate,slot
82,2,0.7083333333333334,ours_marl,tx,0,8,0.8571428571428571,38
73,2,0.7083333333333334,ours_marl,tx,0,9,0.8571428571428571,38
39,2,0.7027027027027027,ours_marl,tx,0,0,0.8590909090909091,39
79,2,0.7027027027027027,ours_marl,tx,0,1,0.8590909090909091,39
69,2,0.7027027027027027,ours_marl,rx,0,2,0.8590909090909091,39
87,2,0.7027027027027027,ours_marl,tx,0,3,0.8590909090909091,39
41,2,0.7027027027027027,ours_marl,rx,0,4,0.8590909090909091,39
91,2,0.7027027027027027,ours_marl,rx,0,5,0.8590909090909091,39
31,2,0.7027027027027027,ours_marl,rx,0,6,0.8590909090909091,39
90,2,0.7027027027027027,ours_marl,rx,0,7,0.8590909090909091,39
74,2,0.7027027027027027,ours_marl,rx,0,8,0.8590909090909091,39
57,2,0.7027027027027027,ours_marl,tx,0,9,0.8590909090909091,39
0,2,0.6939313984168866,ours_marl,idle,0,0,0.8640350877192983,40
24,2,0.6939313984168866,ours_marl,rx,0,1,0.8640350877192983,40
39,2,0.6939313984168866,ours_marl,tx,0,2,0.8640350877192983,40
43,2,0.6939313984168866,ours_marl,tx,0,3,0.8640350877192983,40
41,2,0.6939313984168866,ours_marl,tx,0,4,0.8640350877192983,40
90,2,0.6939313984168866,ours_marl,rx,0,5,0.8640350877192983,40
25,2,0.6939313984168866,ours_marl,rx,0,6,0.8640350877192983,40
67,2,0.6939313984168866,ours_marl,tx,0,7,0.8640350877192983,40
40,2,0.6939313984168866,ours_marl,tx,0,8,0.8640350877192983,40
27,2,0.6939313984168866,ours_marl,rx,0,9,0.8640350877192983,40
42,2,0.6889460154241646,ours_marl,tx,0,0,0.8625,41
24,2,0.6889460154241646,ours_marl,tx,0,1,0.8625,41
18,2,0.6889460154241646,ours_marl,tx,0,2,0.8625,41
48,2,0.6889460154241646,ours_marl,rx,0,3,0.8625,41
92,2,0.6889460154241646,ours_marl,tx,0,4,0.8625,41
50,2,0.6889460154241646,ours_marl,tx,0,5,0.8625,41
41,2,0.6889460154241646,ours_marl,rx,0,6,0.8625,41
31,2,0.6889460154241646,ours_marl,rx,0,7,0.8625,41
40,2,0.6889460154241646,ours_marl,rx,0,8,0.8625,41
73,2,0.6889460154241646,ours_marl,tx,0,9,0.8625,41
16,2,0.6809045226130653,ours_marl,rx,0,0,0.8611111111111112,42
5,2,0.6809045226130653,ours_marl,tx,0,1,0.8611111111111112,42
98,2,0.6809045226130653,ours_marl,tx,0,2,0.8611111111111112,42
56,2,0.6809045226130653,ours_marl,tx,0,3,0.8611111111111112,42
40,2,0.6809045226130653,ours_marl,rx,0,4,0.8611111111111112,42
0,2,0.6809045226130653,ours_marl,idle,0,5,0.8611111111111112,42
24,2,0.6809045226130653,ours_marl,tx,0,6,0.8611111111111112,42
44,2,0.6809045226130653,ours_marl,tx,0,7,0.8611111111111112,42
41,2,0.6809045226130653,ours_marl,tx,0,8,0.8611111111111112,42
27,2,0.6809045226130653,ours_marl,tx,0,9,0.8611111111111112,42
31,2,0.6732186732186732,ours_marl,tx,0,0,0.8571428571428571,43
25,2,0.6732186732186732,ours_marl,tx,0,1,0.8571428571428571,43
72,2,0.6732186732186732,ours_marl,rx,0,2,0.8571428571428571,43
0,2,0.6732186732186732,ours_marl,idle,0,3,0.8571428571428571,43
28,2,0.6732186732186732,ours_marl,rx,0,4,0.8571428571428571,43
11,2,0.6732186732186732,ours_marl,tx,0,5,0.8571428571428571,43
25,2,0.6732186732186732,ours_marl,rx,0,6,0.8571428571428571,43
44,2,0.6732186732186732,ours_marl,tx,0,7,0.8571428571428571,43
82,2,0.6732186732186732,ours_marl,rx,0,8,0.8571428571428571,43
79,2,0.6732186732186732,ours_marl,tx,0,9,0.8571428571428571,43
81,2,0.6714628297362111,ours_marl,tx,0,0,0.8566037735849057,44
39,2,0.6714628297362111,ours_marl,rx,0,1,0.8566037735849057,44
90,2,0.6714628297362111,ours_marl,tx,0,2,0.8566037735849057,44
100,2,0.6714628297362111,ours_marl,tx,0,3,0.8566037735849057,44
30,2,0.6714628297362111,ours_marl,rx,0,4,0.8566037735849057,44
91,2,0.6714628297362111,ours_marl,rx,0,5,0.8566037735849057,44
40,2,0.6714628297362111,ours_marl,tx,0,6,0.8566037735849057,44
42,2,0.6714628297362111,ours_marl,rx,0,7,0.8566037735849057,44
73,2,0.6714628297362111,ours_marl,tx,0,8,0.8566037735849057,44
15,2,0.6714628297362111,ours_marl,rx,0,9,0.8566037735849057,44
36,2,0.6651053864168618,ours_marl,tx,0,0,0.8597785977859779,45
11,2,0.6651053864168618,ours_marl,rx,0,1,0.8597785977859779,45
94,2,0.6651053864168618,ours_marl,rx,0,2,0.8597785977859779,45
74,2,0.6651053864168618,ours_marl,tx,0,3,0.8597785977859779,45
31,2,0.6651053864168618,ours_marl,tx,0,4,0.8597785977859779,45
66,2,0.6651053864168618,ours_marl,tx,0,5,0.8597785977859779,45
23,2,0.6651053864168618,ours_marl,rx,0,6,0.8597785977859779,45
36,2,0.6651053864168618,ours_marl,rx,0,7,0.8597785977859779,45
82,2,0.6651053864168618,ours_marl,rx,0,8,0.8597785977859779,45
82,2,0.6651053864168618,ours_marl,rx,0,9,0.8597785977859779,45
39,2,0.6590389016018307,ours_marl,rx,0,0,0.8571428571428571,46
19,2,0.6590389016018307,ours_marl,rx,0,1,0.8571428571428571,46
5,2,0.6590389016018307,ours_marl,rx,0,2,0.8571428571428571,46
4,2,0.6590389016018307,ours_marl,rx,0,3,0.8571428571428571,46
41,2,0.6590389016018307,ours_marl,tx,0,4,0.8571428571428571,46
33,2,0.6590389016018307,ours_marl,rx,0,5,0.8571428571428571,46
41,2,0.6590389016018307,ours_marl,rx,0,6,0.8571428571428571,46
44,2,0.6590389016018307,ours_marl,rx,0,7,0.8571428571428571,46
46,2,0.6590389016018307,ours_marl,tx,0,8,0.8571428571428571,46
57,2,0.6590389016018307,ours_marl,rx,0,9,0.8571428571428571,46
66,3,0.6510067114093959,ours_marl,tx,1,0,0.8601398601398601,47
39,3,0.6510067114093959,ours_marl,rx,1,1,0.8601398601398601,47
23,3,0.6510067114093959,ours_marl,rx,1,2,0.8601398601398601,47
72,3,0.6510067114093959,ours_marl,tx,1,3,0.8601398601398601,47
68,3,0.6510067114093959,ours_marl,rx,1,4,0.8601398601398601,47
48,3,0.6510067114093959,ours_marl,tx,1,5,0.8601398601398601,47
20,3,0.6510067114093959,ours_marl,rx,1,6,0.8601398601398601,47
90,3,0.6510067114093959,ours_marl,tx,1,7,0.8601398601398601,47
41,3,0.6510067114093959,ours_marl,tx,1,8,0.8601398601398601,47
43,3,0.6510067114093959,ours_marl,tx,1,9,0.8601398601398601,47
52,3,0.6483516483516484,ours_marl,tx,0,0,0.863013698630137,48
50,3,0.6483516483516484,ours_marl,rx,0,1,0.863013698630137,48
92,3,0.6483516483516484,ours_marl,tx,0,2,0.863013698630137,48
55,3,0.6483516483516484,ours_marl,rx,0,3,0.863013698630137,48
53,3,0.6483516483516484,ours_marl,tx,0,4,0.863013698630137,48
5,3,0.6483516483516484,ours_marl,rx,0,5,0.863013698630137,48
0,3,0.6483516483516484,ours_marl,idle,0,6,0.863013698630137,48
14,3,0.6483516483516484,ours_marl,rx,0,7,0.863013698630137,48
0,3,0.6483516483516484,ours_marl,idle,0,8,0.863013698630137,48
58,3,0.6483516483516484,ours_marl,rx,0,9,0.863013698630137,48
15,3,0.6430107526881721,ours_marl,rx,0,0,0.8666666666666667,49
36,3,0.6430107526881721,ours_marl,tx,0,1,0.8666666666666667,49
47,3,0.6430107526881721,ours_marl,rx,0,2,0.8666666666666667,49
55,3,0.6430107526881721,ours_marl,tx,0,3,0.8666666666666667,49
41,3,0.6430107526881721,ours_marl,rx,0,4,0.8666666666666667,49
91,3,0.6430107526881721,ours_marl,rx,0,5,0.8666666666666667,49
25,3,0.6430107526881721,ours_marl,tx,0,6,0.8666666666666667,49
14,3,0.6430107526881721,ours_marl,tx,0,7,0.8666666666666667,49
56,3,0.6430107526881721,ours_marl,rx,0,8,0.8666666666666667,49
69,3,0.6430107526881721,ours_marl,tx,0,9,0.8666666666666667,49
15,3,0.6357894736842106,ours_marl,tx,0,0,0.8701298701298701,50
25,3,0.6357894736842106,ours_marl,rx,0,1,0.8701298701298701,50
86,3,0.6357894736842106,ours_marl,rx,0,2,0.8701298701298701,50
63,3,0.6357894736842106,ours_marl,rx,0,3,0.8701298701298701,50
98,3,0.6357894736842106,ours_marl,tx,0,4,0.8701298701298701,50
80,3,0.6357894736842106,ours_marl,rx,0,5,0.8701298701298701,50
31,3,0.6357894736842106,ours_marl,tx,0,6,0.8701298701298701,50
42,3,0.6357894736842106,ours_marl,rx,0,7,0.8701298701298701,50
82,3,0.6357894736842106,ours_marl,tx,0,8,0.8701298701298701,50
57,3,0.6357894736842106,ours_marl,tx,0,9,0.8701298701298701,50
39,3,0.629399585921325,ours_marl,rx,0,0,0.8722044728434505,51
25,3,0.629399585921325,ours_marl,rx,0,1,0.8722044728434505,51
53,3,0.629399585921325,ours_marl,rx,0,2,0.8722044728434505,51
56,3,0.629399585921325,ours_marl,tx,0,3,0.8722044728434505,51
0,3,0.629399585921325,ours_marl,idle,0,4,0.8722044728434505,51
0,3,0.629399585921325,ours_marl,idle,0,5,0.8722044728434505,51
37,3,0.629399585921325,ours_marl,tx,0,6,0.8722044728434505,51
36,3,0.629399585921325,ours_marl,rx,0,7,0.8722044728434505,51
89,3,0.629399585921325,ours_marl,rx,0,8,0.8722044728434505,51
69,3,0.629399585921325,ours_marl,rx,0,9,0.8722044728434505,51
48,3,0.6247464503042597,ours_marl,tx,0,0,0.8746081504702194,52
31,3,0.6247464503042597,ours_marl,tx,0,1,0.8746081504702194,52
39,3,0.6247464503042597,ours_marl,tx,0,2,0.8746081504702194,52
55,3,0.6247464503042597,ours_marl,rx,0,3,0.8746081504702194,52
11,3,0.6247464503042597,ours_marl,rx,0,4,0.8746081504702194,52
13,3,0.6247464503042597,ours_marl,rx,0,5,0.8746081504702194,52
31,3,0.6247464503042597,ours_marl,tx,0,6,0.8746081504702194,52
40,3,0.6247464503042597,ours_marl,rx,0,7,0.8746081504702194,52
43,3,0.6247464503042597,ours_marl,tx,0,8,0.8746081504702194,52
69,3,0.6247464503042597,ours_marl,rx,0,9,0.8746081504702194,52
52,3,0.6175298804780877,ours_marl,tx,0,0,0.8761329305135952,53
36,3,0.6175298804780877,ours_marl,tx,0,1,0.8761329305135952,53
0,3,0.6175298804780877,ours_marl,idle,0,2,0.8761329305135952,53
56,3,0.6175298804780877,ours_marl,rx,0,3,0.8761329305135952,53
68,3,0.6175298804780877,ours_marl,tx,0,4,0.8761329305135952,53
14,3,0.6175298804780877,ours_marl,tx,0,5,0.8761329305135952,53
72,3,0.6175298804780877,ours_marl,tx,0,6,0.8761329305135952,53
36,3,0.6175298804780877,ours_marl,rx,0,7,0.8761329305135952,53
92,3,0.6175298804780877,ours_marl,tx,0,8,0.8761329305135952,53
43,3,0.6175298804780877,ours_marl,tx,0,9,0.8761329305135952,53
2,3,0.615234375,ours_marl,tx,0,0,0.878698224852071,54
34,3,0.615234375,ours_marl,rx,0,1,0.878698224852071,54
86,3,0.615234375,ours_marl,rx,0,2,0.878698224852071,54
72,3,0.615234375,ours_marl,rx,0,3,0.878698224852071,54
41,3,0.615234375,ours_marl,rx,0,4,0.878698224852071,54
83,3,0.615234375,ours_marl,rx,0,5,0.878698224852071,54
23,3,0.615234375,ours_marl,tx,0,6,0.878698224852071,54
53,3,0.615234375,ours_marl,tx,0,7,0.878698224852071,54
56,3,0.615234375,ours_marl,tx,0,8,0.878698224852071,54
69,3,0.615234375,ours_marl,rx,0,9,0.878698224852071,54
0,3,0.6103646833013435,ours_marl,idle,0,0,0.8743016759776536,55
11,3,0.6103646833013435,ours_marl,tx,0,1,0.8743016759776536,55
49,3,0.6103646833013435,ours_marl,rx,0,2,0.8743016759776536,55
56,3,0.6103646833013435,ours_marl,tx,0,3,0.8743016759776536,55
102,3,0.6103646833013435,ours_marl,tx,0,4,0.8743016759776536,55
66,3,0.6103646833013435,ours_marl,tx,0,5,0.8743016759776536,55
99,3,0.6103646833013435,ours_marl,rx,0,6,0.8743016759776536,55
26,3,0.6103646833013435,ours_marl,tx,0,7,0.8743016759776536,55
56,3,0.6103646833013435,ours_marl,tx,0,8,0.8743016759776536,55
43,3,0.6103646833013435,ours_marl,tx,0,9,0.8743016759776536,55
63,3,0.6041666666666666,ours_marl,tx,0,0,0.8760330578512396,56
36,3,0.6041666666666666,ours_marl,tx,0,1,0.8760330578512396,56
5,3,0.6041666666666666,ours_marl,tx,0,2,0.8760330578512396,56
8,3,0.6041666666666666,ours_marl,rx,0,3,0.8760330578512396,56
28,3,0.6041666666666666,ours_marl,rx,0,4,0.8760330578512396,56
65,3,0.6041666666666666,ours_marl,rx,0,5,0.8760330578512396,56
0,3,0.6041666666666666,ours_marl,idle,0,6,0.8760330578512396,56
42,3,0.6041666666666666,ours_marl,rx,0,7,0.8760330578512396,56
0,3,0.6041666666666666,ours_marl,idle,0,8,0.8760330578512396,56
0,3,0.6041666666666666,ours_marl,idle,0,9,0.8760330578512396,56
63,3,0.595903165735568,ours_marl,rx,0,0,0.8719346049046321,57
39,3,0.595903165735568,ours_marl,rx,0,1,0.8719346049046321,57
86,3,0.595903165735568,ours_marl,rx,0,2,0.8719346049046321,57
72,3,0.595903165735568,ours_marl,rx,0,3,0.8719346049046321,57
41,3,0.595903165735568,ours_marl,rx,0,4,0.8719346049046321,57
50,3,0.595903165735568,ours_marl,tx,0,5,0.8719346049046321,57
0,3,0.595903165735568,ours_marl,idle,0,6,0.8719346049046321,57
1,3,0.595903165735568,ours_marl,tx,0,7,0.8719346049046321,57
92,3,0.595903165735568,ours_marl,rx,0,8,0.8719346049046321,57
57,3,0.595903165735568,ours_marl,rx,0,9,0.8719346049046321,57
52,3,0.5923217550274223,ours_marl,tx,0,0,0.8702702702702703,58
19,3,0.5923217550274223,ours_marl,rx,0,1,0.8702702702702703,58
53,3,0.5923217550274223,ours_marl,rx,0,2,0.8702702702702703,58
56,3,0.5923217550274223,ours_marl,rx,0,3,0.8702702702702703,58
41,3,0.5923217550274223,ours_marl,rx,0,4,0.8702702702702703,58
37,3,0.5923217550274223,ours_marl,rx,0,5,0.8702702702702703,58
91,3,0.5923217550274223,ours_marl,tx,0,6,0.8702702702702703,58
53,3,0.5923217550274223,ours_marl,rx,0,7,0.8702702702702703,58
69,3,0.5923217550274223,ours_marl,tx,0,8,0.8702702702702703,58
72,3,0.5923217550274223,ours_marl,rx,0,9,0.8702702702702703,58
98,3,0.585278276481149,ours_marl,tx,0,0,0.8691099476439791,59
52,3,0.585278276481149,ours_marl,rx,0,1,0.8691099476439791,59
39,3,0.585278276481149,ours_marl,rx,0,2,0.8691099476439791,59
72,3,0.585278276481149,ours_marl,rx,0,3,0.8691099476439791,59
53,3,0.585278276481149,ours_marl,rx,0,4,0.8691099476439791,59
66,3,0.585278276481149,ours_marl,tx,0,5,0.8691099476439791,59
91,3,0.585278276481149,ours_marl,rx,0,6,0.8691099476439791,59
40,3,0.585278276481149,ours_marl,tx,0,7,0.8691099476439791,59
92,3,0.585278276481149,ours_marl,tx,0,8,0.8691099476439791,59
73,3,0.585278276481149,ours_marl,tx,0,9,0.8691099476439791,59
52,3,0.5795053003533569,ours_marl,tx,0,0,0.8692307692307693,60
25,3,0.5795053003533569,ours_marl,rx,0,1,0.8692307692307693,60
5,3,0.5795053003533569,ours_marl,rx,0,2,0.8692307692307693,60
87,3,0.5795053003533569,ours_marl,rx,0,3,0.8692307692307693,60
11,3,0.5795053003533569,ours_marl,tx,0,4,0.8692307692307693,60
66,3,0.5795053003533569,ours_marl,tx,0,5,0.8692307692307693,60
0,3,0.5795053003533569,ours_marl,idle,0,6,0.8692307692307693,60
31,3,0.5795053003533569,ours_marl,rx,0,7,0.8692307692307693,60
69,3,0.5795053003533569,ours_marl,rx,0,8,0.8692307692307693,60
43,3,0.5795053003533569,ours_marl,rx,0,9,0.8692307692307693,60
63,3,0.577391304347826,ours_marl,tx,0,0,0.8645320197044335,61
19,3,0.577391304347826,ours_marl,rx,0,1,0.8645320197044335,61
14,3,0.577391304347826,ours_marl,rx,0,2,0.8645320197044335,61
56,3,0.577391304347826,ours_marl,tx,0,3,0.8645320197044335,61
6,3,0.577391304347826,ours_marl,rx,0,4,0.8645320197044335,61
50,3,0.577391304347826,ours_marl,tx,0,5,0.8645320197044335,61
103,3,0.577391304347826,ours_marl,rx,0,6,0.8645320197044335,61
26,3,0.577391304347826,ours_marl,tx,0,7,0.8645320197044335,61
0,3,0.577391304347826,ours_marl,idle,0,8,0.8645320197044335,61
72,3,0.577391304347826,ours_marl,tx,0,9,0.8645320197044335,61
29,3,0.5743589743589743,ours_marl,tx,0,0,0.8629807692307693,62
39,3,0.5743589743589743,ours_marl,tx,0,1,0.8629807692307693,62
49,3,0.5743589743589743,ours_marl,tx,0,2,0.8629807692307693,62
56,3,0.5743589743589743,ours_marl,tx,0,3,0.8629807692307693,62
28,3,0.5743589743589743,ours_marl,tx,0,4,0.8629807692307693,62
65,3,0.5743589743589743,ours_marl,rx,0,5,0.8629807692307693,62
103,3,0.5743589743589743,ours_marl,tx,0,6,0.8629807692307693,62
54,3,0.5743589743589743,ours_marl,tx,0,7,0.8629807692307693,62
73,3,0.5743589743589743,ours_marl,tx,0,8,0.8629807692307693,62
58,3,0.5743589743589743,ours_marl,rx,0,9,0.8629807692307693,62
26,3,0.569023569023569,ours_marl,rx,0,0,0.8608490566037735,63
26,3,0.569023569023569,ours_marl,tx,0,1,0.8608490566037735,63
86,3,0.569023569023569,ours_marl,rx,0,2,0.8608490566037735,63
0,3,0.569023569023569,ours_marl,idle,0,3,0.8608490566037735,63
53,3,0.569023569023569,ours_marl,rx,0,4,0.8608490566037735,63
50,3,0.569023569023569,ours_marl,tx,0,5,0.8608490566037735,63
19,3,0.569023569023569,ours_marl,rx,0,6,0.8608490566037735,63
31,3,0.569023569023569,ours_marl,tx,0,7,0.8608490566037735,63
92,3,0.569023569023569,ours_marl,rx,0,8,0.8608490566037735,63
69,3,0.569023569023569,ours_marl,tx,0,9,0.8608490566037735,63
29,3,0.5671641791044776,ours_marl,tx,0,0,0.8621495327102804,64
0,3,0.5671641791044776,ours_marl,idle,0,1,0.8621495327102804,64
79,3,0.5671641791044776,ours_marl,tx,0,2,0.8621495327102804,64
101,3,0.5671641791044776,ours_marl,rx,0,3,0.8621495327102804,64
68,3,0.5671641791044776,ours_marl,rx,0,4,0.8621495327102804,64
66,3,0.5671641791044776,ours_marl,rx,0,5,0.8621495327102804,64
0,3,0.5671641791044776,ours_marl,tx,0,6,0.8621495327102804,64
40,3,0.5671641791044776,ours_marl,tx,0,7,0.8621495327102804,64
40,3,0.5671641791044776,ours_marl,rx,0,8,0.8621495327102804,64
92,3,0.5671641791044776,ours_marl,rx,0,9,0.8621495327102804,64
36,3,0.5611745513866232,ours_marl,tx,0,0,0.8597285067873304,65
24,3,0.5611745513866232,ours_marl,tx,0,1,0.8597285067873304,65
23,3,0.5611745513866232,ours_marl,rx,0,2,0.8597285067873304,65
55,3,0.5611745513866232,ours_marl,rx,0,3,0.8597285067873304,65
68,3,0.5611745513866232,ours_marl,rx,0,4,0.8597285067873304,65
65,3,0.5611745513866232,ours_marl,tx,0,5,0.8597285067873304,65
34,3,0.5611745513866232,ours_marl,tx,0,6,0.8597285067873304,65
36,3,0.5611745513866232,ours_marl,tx,0,7,0.8597285067873304,65
82,3,0.5611745513866232,ours_marl,tx,0,8,0.8597285067873304,65
82,3,0.5611745513866232,ours_marl,tx,0,9,0.8597285067873304,65
15,3,0.5537720706260032,ours_marl,rx,0,0,0.8571428571428571,66
36,3,0.5537720706260032,ours_marl,tx,0,1,0.8571428571428571,66
53,3,0.5537720706260032,ours_marl,rx,0,2,0.8571428571428571,66
101,3,0.5537720706260032,ours_marl,tx,0,3,0.8571428571428571,66
53,3,0.5537720706260032,ours_marl,tx,0,4,0.8571428571428571,66
37,3,0.5537720706260032,ours_marl,rx,0,5,0.8571428571428571,66
25,3,0.5537720706260032,ours_marl,tx,0,6,0.8571428571428571,66
78,3,0.5537720706260032,ours_marl,rx,0,7,0.8571428571428571,66
67,3,0.5537720706260032,ours_marl,tx,0,8,0.8571428571428571,66
58,3,0.5537720706260032,ours_marl,rx,0,9,0.8571428571428571,66
0,3,0.5507936507936508,ours_marl,idle,0,0,0.8593073593073594,67
36,3,0.5507936507936508,ours_marl,tx,0,1,0.8593073593073594,67
66,3,0.5507936507936508,ours_marl,tx,0,2,0.8593073593073594,67
101,3,0.5507936507936508,ours_marl,tx,0,3,0.8593073593073594,67
0,3,0.5507936507936508,ours_marl,tx,0,4,0.8593073593073594,67
0,3,0.5507936507936508,ours_marl,idle,0,5,0.8593073593073594,67
0,3,0.5507936507936508,ours_marl,idle,0,6,0.8593073593073594,67
26,3,0.5507936507936508,ours_marl,rx,0,7,0.8593073593073594,67
92,3,0.5507936507936508,ours_marl,rx,0,8,0.8593073593073594,67
27,3,0.5507936507936508,ours_marl,tx,0,9,0.8593073593073594,67
63,3,0.5477308294209703,ours_marl,tx,0,0,0.860813704496788,68
39,3,0.5477308294209703,ours_marl,rx,0,1,0.860813704496788,68
47,3,0.5477308294209703,ours_marl,tx,0,2,0.860813704496788,68
0,3,0.5477308294209703,ours_marl,idle,0,3,0.860813704496788,68
11,3,0.5477308294209703,ours_marl,rx,0,4,0.860813704496788,68
72,3,0.5477308294209703,ours_marl,rx,0,5,0.860813704496788,68
24,3,0.5477308294209703,ours_marl,rx,0,6,0.860813704496788,68
40,3,0.5477308294209703,ours_marl,rx,0,7,0.860813704496788,68
40,3,0.5477308294209703,ours_marl,tx,0,8,0.860813704496788,68
91,3,0.5477308294209703,ours_marl,tx,0,9,0.860813704496788,68
66,3,0.5408320493066255,ours_marl,tx,0,0,0.8673469387755102,69
25,3,0.5408320493066255,ours_marl,tx,0,1,0.8673469387755102,69
39,3,0.5408320493066255,ours_marl,tx,0,2,0.8673469387755102,69
55,3,0.5408320493066255,ours_marl,tx,0,3,0.8673469387755102,69
41,3,0.5408320493066255,ours_marl,rx,0,4,0.8673469387755102,69
66,3,0.5408320493066255,ours_marl,tx,0,5,0.8673469387755102,69
23,3,0.5408320493066255,ours_marl,tx,0,6,0.8673469387755102,69
26,3,0.5408320493066255,ours_marl,tx,0,7,0.8673469387755102,69
82,3,0.5408320493066255,ours_marl,rx,0,8,0.8673469387755102,69
20,3,0.5408320493066255,ours_marl,tx,0,9,0.8673469387755102,69
15,3,0.5349544072948328,ours_marl,tx,0,0,0.8677354709418837,70
24,3,0.5349544072948328,ours_marl,rx,0,1,0.8677354709418837,70
39,3,0.5349544072948328,ours_marl,tx,0,2,0.8677354709418837,70
87,3,0.5349544072948328,ours_marl,rx,0,3,0.8677354709418837,70
68,3,0.5349544072948328,ours_marl,tx,0,4,0.8677354709418837,70
72,3,0.5349544072948328,ours_marl,tx,0,5,0.8677354709418837,70
0,3,0.5349544072948328,ours_marl,idle,0,6,0.8677354709418837,70
54,3,0.5349544072948328,ours_marl,rx,0,7,0.8677354709418837,70
56,3,0.5349544072948328,ours_marl,tx,0,8,0.8677354709418837,70
58,3,0.5349544072948328,ours_marl,rx,0,9,0.8677354709418837,70
63,4,0.5269461077844312,ours_marl,tx,1,0,0.8621359223300971,71
36,4,0.5269461077844312,ours_marl,tx,1,1,0.8621359223300971,71
39,4,0.5269461077844312,ours_marl,tx,1,2,0.8621359223300971,71
55,4,0.5269461077844312,ours_marl,rx,1,3,0.8621359223300971,71
38,4,0.5269461077844312,ours_marl,rx,1,4,0.8621359223300971,71
66,4,0.5269461077844312,ours_marl,tx,1,5,0.8621359223300971,71
25,4,0.5269461077844312,ours_marl,rx,1,6,0.8621359223300971,71
36,4,0.5269461077844312,ours_marl,tx,1,7,0.8621359223300971,71
43,4,0.5269461077844312,ours_marl,rx,1,8,0.8621359223300971,71
43,4,0.5269461077844312,ours_marl,tx,1,9,0.8621359223300971,71
52,4,0.522189349112426,ours_marl,tx,0,0,0.8615384615384616,72
36,4,0.522189349112426,ours_marl,rx,0,1,0.8615384615384616,72
38,4,0.522189349112426,ours_marl,rx,0,2,0.8615384615384616,72
0,4,0.522189349112426,ours_marl,idle,0,3,0.8615384615384616,72
38,4,0.522189349112426,ours_marl,tx,0,4,0.8615384615384616,72
80,4,0.522189349112426,ours_marl,rx,0,5,0.8615384615384616,72
37,4,0.522189349112426,ours_marl,rx,0,6,0.8615384615384616,72
0,4,0.522189349112426,ours_marl,idle,0,7,0.8615384615384616,72
56,4,0.522189349112426,ours_marl,rx,0,8,0.8615384615384616,72
72,4,0.522189349112426,ours_marl,rx,0,9,0.8615384615384616,72
48,4,0.5189504373177842,ours_marl,rx,0,0,0.8646616541353384,73
25,4,0.5189504373177842,ours_marl,tx,0,1,0.8646616541353384,73
14,4,0.5189504373177842,ours_marl,tx,0,2,0.8646616541353384,73
72,4,0.5189504373177842,ours_marl,tx,0,3,0.8646616541353384,73
41,4,0.5189504373177842,ours_marl,tx,0,4,0.8646616541353384,73
55,4,0.5189504373177842,ours_marl,tx,0,5,0.8646616541353384,73
49,4,0.5189504373177842,ours_marl,tx,0,6,0.8646616541353384,73
44,4,0.5189504373177842,ours_marl,rx,0,7,0.8646616541353384,73
41,4,0.5189504373177842,ours_marl,rx,0,8,0.8646616541353384,73
0,4,0.5189504373177842,ours_marl,rx,0,9,0.8646616541353384,73
